Postcode,Latitude,Longitude,Easting,Northing,Grid Ref,Ward,Parish,Altitude,Country,Last Updated,LSOA Code,LSOA Name
B3 1DS,52.485691,-1.903673,406638,287535,SP066875,Soho & Jewellery Quarter,"Birmingham, unparished area",131,England,07/03/2023,E01033622,Birmingham 138B
B3 1DW,52.484292,-1.903519,406649,287379,SP066873,Soho & Jewellery Quarter,"Birmingham, unparished area",128,England,07/03/2023,E01033622,Birmingham 138B
B3 1DX,52.484698,-1.904519,406581,287424,SP065874,Soho & Jewellery Quarter,"Birmingham, unparished area",127,England,07/03/2023,E01033622,Birmingham 138B
B3 1EB,52.48562,-1.903791,406630,287527,SP066875,Soho & Jewellery Quarter,"Birmingham, unparished area",124,England,07/03/2023,E01033622,Birmingham 138B
B3 1EE,52.482205,-1.905197,406535,287147,SP065871,Soho & Jewellery Quarter,"Birmingham, unparished area",124,England,07/03/2023,E01033620,Birmingham 138A
B3 1EF,52.482205,-1.905197,406535,287147,SP065871,Soho & Jewellery Quarter,"Birmingham, unparished area",124,England,07/03/2023,E01033620,Birmingham 138A
B3 1EH,52.48456,-1.904912,406554,287409,SP065874,Soho & Jewellery Quarter,"Birmingham, unparished area",126,England,07/03/2023,E01033622,Birmingham 138B
B3 1EJ,52.482205,-1.905197,406535,287147,SP065871,Soho & Jewellery Quarter,"Birmingham, unparished area",133,England,07/03/2023,E01033620,Birmingham 138A
B3 1EN,52.482205,-1.905197,406535,287147,SP065871,Soho & Jewellery Quarter,"Birmingham, unparished area",128,England,07/03/2023,E01033620,Birmingham 138A
B3 1EP,52.48414,-1.904726,406567,287362,SP065873,Soho & Jewellery Quarter,"Birmingham, unparished area",129,England,07/03/2023,E01033622,Birmingham 138B
B3 1ER,52.484158,-1.904329,406594,287364,SP065873,Soho & Jewellery Quarter,"Birmingham, unparished area",129,England,07/03/2023,E01033622,Birmingham 138B
B3 1ES,52.480561,-1.906761,406429,286964,SP064869,Ladywood,"Birmingham, unparished area",140,England,07/03/2023,E01033625,Birmingham 138D
B3 1EU,52.484605,-1.901427,406791,287414,SP067874,Soho & Jewellery Quarter,"Birmingham, unparished area",127,England,07/03/2023,E01033622,Birmingham 138B
B3 1EW,52.487349,-1.908426,406315,287719,SP063877,Soho & Jewellery Quarter,"Birmingham, unparished area",124,England,07/03/2023,E01033623,Birmingham 138C
B3 1FQ,52.48523,-1.907345,406389,287483,SP063874,Soho & Jewellery Quarter,"Birmingham, unparished area",135,England,07/03/2023,E01033623,Birmingham 138C
B3 1HA,52.484935,-1.90229,406732,287451,SP067874,Soho & Jewellery Quarter,"Birmingham, unparished area",125,England,07/03/2023,E01033623,Birmingham 138C
B3 1HL,52.48543,-1.90301,406683,287506,SP066875,Soho & Jewellery Quarter,"Birmingham, unparished area",124,England,07/03/2023,E01033622,Birmingham 138B
B3 1HN,52.48525,-1.90279,406698,287486,SP066874,Soho & Jewellery Quarter,"Birmingham, unparished area",125,England,07/03/2023,E01033623,Birmingham 138C
B3 1HP,52.484945,-1.903718,406635,287452,SP066874,Soho & Jewellery Quarter,"Birmingham, unparished area",126,England,07/03/2023,E01033622,Birmingham 138B
B3 1JB,52.48184,-1.905939,406485,287106,SP064871,Soho & Jewellery Quarter,"Birmingham, unparished area",147,England,07/03/2023,E01033620,Birmingham 138A
B3 1JE,52.482119,-1.90666,406436,287137,SP064871,Soho & Jewellery Quarter,"Birmingham, unparished area",141,England,07/03/2023,E01033622,Birmingham 138B
B3 1JH,52.481824,-1.908074,406340,287104,SP063871,Soho & Jewellery Quarter,"Birmingham, unparished area",136,England,07/03/2023,E01033565,Birmingham 137B
B3 1JJ,52.481676,-1.907745,406362,287088,SP063870,Soho & Jewellery Quarter,"Birmingham, unparished area",141,England,07/03/2023,E01033622,Birmingham 138B
B3 1JL,52.482955,-1.906084,406475,287230,SP064872,Soho & Jewellery Quarter,"Birmingham, unparished area",137,England,07/03/2023,E01033622,Birmingham 138B
B3 1JN,52.482955,-1.906084,406475,287230,SP064872,Soho & Jewellery Quarter,"Birmingham, unparished area",137,England,07/03/2023,E01033622,Birmingham 138B
B3 1JP,52.482263,-1.906807,406426,287153,SP064871,Soho & Jewellery Quarter,"Birmingham, unparished area",139,England,07/03/2023,E01033622,Birmingham 138B
B3 1JX,52.482981,-1.905377,406523,287233,SP065872,Soho & Jewellery Quarter,"Birmingham, unparished area",142,England,07/03/2023,E01033622,Birmingham 138B
B3 1LH,52.4829,-1.904538,406580,287224,SP065872,Soho & Jewellery Quarter,"Birmingham, unparished area",143,England,07/03/2023,E01033622,Birmingham 138B
B3 1LJ,52.483404,-1.905347,406525,287280,SP065872,Soho & Jewellery Quarter,"Birmingham, unparished area",137,England,07/03/2023,E01033622,Birmingham 138B
B3 1LL,52.483404,-1.905347,406525,287280,SP065872,Soho & Jewellery Quarter,"Birmingham, unparished area",137,England,07/03/2023,E01033622,Birmingham 138B
B3 1NQ,52.482746,-1.903802,406630,287207,SP066872,Soho & Jewellery Quarter,"Birmingham, unparished area",141,England,07/03/2023,E01033622,Birmingham 138B
B3 1NR,52.482746,-1.903802,406630,287207,SP066872,Soho & Jewellery Quarter,"Birmingham, unparished area",141,England,07/03/2023,E01033622,Birmingham 138B
B3 1PB,52.482618,-1.904769,406564,287193,SP065871,Soho & Jewellery Quarter,"Birmingham, unparished area",146,England,07/03/2023,E01033620,Birmingham 138A
B3 1PP,52.483587,-1.909558,406239,287300,SP062873,Soho & Jewellery Quarter,"Birmingham, unparished area",131,England,07/03/2023,E01033622,Birmingham 138B
B3 1PT,52.483253,-1.907924,406350,287263,SP063872,Soho & Jewellery Quarter,"Birmingham, unparished area",130,England,07/03/2023,E01033622,Birmingham 138B
B3 1PU,52.482526,-1.909309,406256,287182,SP062871,Soho & Jewellery Quarter,"Birmingham, unparished area",132,England,07/03/2023,E01033565,Birmingham 137B
B3 1PW,52.482336,-1.908294,406325,287161,SP063871,Soho & Jewellery Quarter,"Birmingham, unparished area",132,England,07/03/2023,E01033565,Birmingham 137B
B3 1PX,52.484237,-1.9064,406453,287373,SP064873,Soho & Jewellery Quarter,"Birmingham, unparished area",128,England,07/03/2023,E01033623,Birmingham 138C
B3 1PY,52.482832,-1.91059,406169,287216,SP061872,Soho & Jewellery Quarter,"Birmingham, unparished area",132,England,07/03/2023,E01033565,Birmingham 137B
B3 1QA,52.483775,-1.909204,406263,287321,SP062873,Soho & Jewellery Quarter,"Birmingham, unparished area",131,England,07/03/2023,E01033623,Birmingham 138C
B3 1QG,52.484215,-1.907951,406348,287370,SP063873,Soho & Jewellery Quarter,"Birmingham, unparished area",131,England,07/03/2023,E01033622,Birmingham 138B
B3 1QH,52.482858,-1.908631,406302,287219,SP063872,Soho & Jewellery Quarter,"Birmingham, unparished area",131,England,07/03/2023,E01033622,Birmingham 138B
B3 1QS,52.484624,-1.906414,406452,287416,SP064874,Soho & Jewellery Quarter,"Birmingham, unparished area",129,England,07/03/2023,E01033623,Birmingham 138C
B3 1QU,52.484982,-1.904764,406564,287456,SP065874,Soho & Jewellery Quarter,"Birmingham, unparished area",126,England,07/03/2023,E01033622,Birmingham 138B
B3 1QX,52.485532,-1.906765,406428,287517,SP064875,Soho & Jewellery Quarter,"Birmingham, unparished area",135,England,07/03/2023,E01033623,Birmingham 138C
B3 1QZ,52.48599,-1.906102,406473,287568,SP064875,Soho & Jewellery Quarter,"Birmingham, unparished area",135,England,07/03/2023,E01033623,Birmingham 138C
B3 1RB,52.485782,-1.904703,406568,287545,SP065875,Soho & Jewellery Quarter,"Birmingham, unparished area",129,England,07/03/2023,E01033623,Birmingham 138C
B3 1RD,52.486496,-1.905296,406528,287624,SP065876,Soho & Jewellery Quarter,"Birmingham, unparished area",132,England,07/03/2023,E01033623,Birmingham 138C
B3 1RG,52.485677,-1.903442,406654,287533,SP066875,Soho & Jewellery Quarter,"Birmingham, unparished area",127,England,07/03/2023,E01033622,Birmingham 138B
B3 1RJ,52.486357,-1.904393,406589,287609,SP065876,Soho & Jewellery Quarter,"Birmingham, unparished area",129,England,07/03/2023,E01033623,Birmingham 138C
B3 1RL,52.485327,-1.904297,406596,287494,SP065874,Soho & Jewellery Quarter,"Birmingham, unparished area",128,England,07/03/2023,E01033622,Birmingham 138B
B3 1RP,52.483132,-1.906417,406452,287250,SP064872,Soho & Jewellery Quarter,"Birmingham, unparished area",133,England,07/03/2023,E01033622,Birmingham 138B
B3 1RR,52.486955,-1.905074,406543,287675,SP065876,Soho & Jewellery Quarter,"Birmingham, unparished area",130,England,07/03/2023,E01033623,Birmingham 138C
B3 1RS,52.488142,-1.906706,406432,287807,SP064878,Soho & Jewellery Quarter,"Birmingham, unparished area",132,England,07/03/2023,E01033623,Birmingham 138C
B3 1RU,52.483078,-1.906712,406432,287244,SP064872,Soho & Jewellery Quarter,"Birmingham, unparished area",131,England,07/03/2023,E01033622,Birmingham 138B
B3 1RW,52.486146,-1.905886,406488,287585,SP064875,Soho & Jewellery Quarter,"Birmingham, unparished area",133,England,07/03/2023,E01033623,Birmingham 138C
B3 1RY,52.483644,-1.906534,406444,287307,SP064873,Soho & Jewellery Quarter,"Birmingham, unparished area",132,England,07/03/2023,E01033622,Birmingham 138B
B3 1RZ,52.486466,-1.905703,406500,287621,SP065876,Soho & Jewellery Quarter,"Birmingham, unparished area",132,England,07/03/2023,E01033623,Birmingham 138C
B3 1SA,52.484933,-1.907081,406407,287450,SP064874,Soho & Jewellery Quarter,"Birmingham, unparished area",132,England,07/03/2023,E01033623,Birmingham 138C
B3 1SD,52.485083,-1.907665,406367,287467,SP063874,Soho & Jewellery Quarter,"Birmingham, unparished area",135,England,07/03/2023,E01033623,Birmingham 138C
B3 1SF,52.483737,-1.905891,406488,287317,SP064873,Soho & Jewellery Quarter,"Birmingham, unparished area",134,England,07/03/2023,E01033622,Birmingham 138B
B3 1SH,52.484503,-1.90826,406327,287402,SP063874,Soho & Jewellery Quarter,"Birmingham, unparished area",133,England,07/03/2023,E01033623,Birmingham 138C
B3 1SJ,52.484035,-1.907701,406365,287350,SP063873,Soho & Jewellery Quarter,"Birmingham, unparished area",130,England,07/03/2023,E01033622,Birmingham 138B
B3 1SN,52.484835,-1.907803,406358,287439,SP063874,Soho & Jewellery Quarter,"Birmingham, unparished area",134,England,07/03/2023,E01033623,Birmingham 138C
B3 1SW,52.484286,-1.90695,406416,287378,SP064873,Soho & Jewellery Quarter,"Birmingham, unparished area",130,England,07/03/2023,E01033623,Birmingham 138C
B3 1SZ,52.484944,-1.909555,406239,287451,SP062874,Soho & Jewellery Quarter,"Birmingham, unparished area",138,England,07/03/2023,E01033623,Birmingham 138C
B3 1TE,52.48727,-1.905913,406486,287710,SP064877,Soho & Jewellery Quarter,"Birmingham, unparished area",132,England,07/03/2023,E01033623,Birmingham 138C
B3 1TH,52.485654,-1.90864,406301,287530,SP063875,Soho & Jewellery Quarter,"Birmingham, unparished area",137,England,07/03/2023,E01033623,Birmingham 138C
B3 1TR,52.486093,-1.907137,406403,287579,SP064875,Soho & Jewellery Quarter,"Birmingham, unparished area",137,England,07/03/2023,E01033623,Birmingham 138C
B3 1TS,52.486036,-1.906941,406416,287573,SP064875,Soho & Jewellery Quarter,"Birmingham, unparished area",137,England,07/03/2023,E01033623,Birmingham 138C
B3 1TT,52.486682,-1.906203,406466,287645,SP064876,Soho & Jewellery Quarter,"Birmingham, unparished area",136,England,07/03/2023,E01033623,Birmingham 138C
B3 1TW,52.486072,-1.907073,406407,287577,SP064875,Soho & Jewellery Quarter,"Birmingham, unparished area",135,England,07/03/2023,E01033623,Birmingham 138C
B3 1TX,52.487028,-1.906679,406434,287683,SP064876,Soho & Jewellery Quarter,"Birmingham, unparished area",134,England,07/03/2023,E01033623,Birmingham 138C
B3 1TY,52.486853,-1.906439,406450,287664,SP064876,Soho & Jewellery Quarter,"Birmingham, unparished area",135,England,07/03/2023,E01033623,Birmingham 138C
B3 1UD,52.487061,-1.907646,406368,287687,SP063876,Soho & Jewellery Quarter,"Birmingham, unparished area",137,England,07/03/2023,E01033623,Birmingham 138C
B3 1UE,52.486957,-1.908564,406306,287675,SP063876,Soho & Jewellery Quarter,"Birmingham, unparished area",140,England,07/03/2023,E01033623,Birmingham 138C
B3 1UF,52.486949,-1.908903,406283,287674,SP062876,Soho & Jewellery Quarter,"Birmingham, unparished area",140,England,07/03/2023,E01033619,Birmingham 137D
B3 1UG,52.486481,-1.90858,406305,287622,SP063876,Soho & Jewellery Quarter,"Birmingham, unparished area",140,England,07/03/2023,E01033623,Birmingham 138C
B3 1UP,52.485721,-1.90731,406391,287538,SP063875,Soho & Jewellery Quarter,"Birmingham, unparished area",138,England,07/03/2023,E01033623,Birmingham 138C
B3 1UQ,52.486885,-1.908549,406307,287667,SP063876,Soho & Jewellery Quarter,"Birmingham, unparished area",140,England,07/03/2023,E01033623,Birmingham 138C
B3 1UR,52.487272,-1.908048,406341,287710,SP063877,Soho & Jewellery Quarter,"Birmingham, unparished area",138,England,07/03/2023,E01033623,Birmingham 138C
B3 2AA,52.481661,-1.899735,406906,287087,SP069870,Ladywood,"Birmingham, unparished area",154,England,07/03/2023,E01033620,Birmingham 138A
B3 2AB,52.480963,-1.90039,406862,287009,SP068870,Ladywood,"Birmingham, unparished area",154,England,07/03/2023,E01033620,Birmingham 138A
B3 2AP,52.481302,-1.900693,406841,287047,SP068870,Ladywood,"Birmingham, unparished area",153,England,07/03/2023,E01033620,Birmingham 138A
B3 2BA,52.481287,-1.900698,406841,287045,SP068870,Ladywood,"Birmingham, unparished area",153,England,07/03/2023,E01033620,Birmingham 138A
B3 2BB,52.48117,-1.900772,406836,287032,SP068870,Ladywood,"Birmingham, unparished area",154,England,07/03/2023,E01033620,Birmingham 138A
B3 2BH,52.482316,-1.898688,406977,287160,SP069871,Ladywood,"Birmingham, unparished area",148,England,07/03/2023,E01033620,Birmingham 138A
B3 2BJ,52.482738,-1.898496,406990,287207,SP069872,Ladywood,"Birmingham, unparished area",149,England,07/03/2023,E01033620,Birmingham 138A
B3 2BQ,52.495953,-1.894214,407279,288677,SP072886,Newtown,"Birmingham, unparished area",109,England,07/03/2023,E01008910,Birmingham 050A
B3 2BS,52.482002,-1.898998,406956,287125,SP069871,Ladywood,"Birmingham, unparished area",149,England,07/03/2023,E01033620,Birmingham 138A
B3 2BY,52.495953,-1.894214,407279,288677,SP072886,Newtown,"Birmingham, unparished area",109,England,07/03/2023,E01008910,Birmingham 050A
B3 2BZ,52.495953,-1.894214,407279,288677,SP072886,Newtown,"Birmingham, unparished area",109,England,07/03/2023,E01008910,Birmingham 050A
B3 2DE,52.482301,-1.901574,406781,287158,SP067871,Ladywood,"Birmingham, unparished area",148,England,07/03/2023,E01033620,Birmingham 138A
B3 2DF,52.482269,-1.90261,406711,287154,SP067871,Ladywood,"Birmingham, unparished area",146,England,07/03/2023,E01033620,Birmingham 138A
B3 2DH,52.482736,-1.901726,406771,287206,SP067872,Ladywood,"Birmingham, unparished area",145,England,07/03/2023,E01033620,Birmingham 138A
B3 2DJ,52.483005,-1.901858,406762,287236,SP067872,Ladywood,"Birmingham, unparished area",143,England,07/03/2023,E01033620,Birmingham 138A
B3 2DP,52.483028,-1.901234,406804,287239,SP068872,Ladywood,"Birmingham, unparished area",143,England,07/03/2023,E01033620,Birmingham 138A
B3 2DU,52.495953,-1.894214,407279,288677,SP072886,Newtown,"Birmingham, unparished area",109,England,07/03/2023,E01008910,Birmingham 050A
B3 2DW,52.495953,-1.894214,407279,288677,SP072886,Newtown,"Birmingham, unparished area",109,England,07/03/2023,E01008910,Birmingham 050A
B3 2DX,52.483234,-1.900203,406874,287262,SP068872,Ladywood,"Birmingham, unparished area",137,England,07/03/2023,E01033620,Birmingham 138A
B3 2EB,52.495953,-1.894214,407279,288677,SP072886,Newtown,"Birmingham, unparished area",109,England,07/03/2023,E01008910,Birmingham 050A
B3 2EE,52.4824,-1.902281,406733,287169,SP067871,Ladywood,"Birmingham, unparished area",146,England,07/03/2023,E01033620,Birmingham 138A
B3 2ES,52.481639,-1.902008,406752,287084,SP067870,Ladywood,"Birmingham, unparished area",150,England,07/03/2023,E01033620,Birmingham 138A
B3 2FD,52.482321,-1.90099,406821,287160,SP068871,Ladywood,"Birmingham, unparished area",147,England,07/03/2023,E01033620,Birmingham 138A
B3 2FE,52.481876,-1.899484,406923,287111,SP069871,Ladywood,"Birmingham, unparished area",137,England,07/03/2023,E01033620,Birmingham 138A
B3 2FF,52.482336,-1.900985,406821,287162,SP068871,Ladywood,"Birmingham, unparished area",147,England,07/03/2023,E01033620,Birmingham 138A
B3 2FG,52.481661,-1.899735,406906,287087,SP069870,Ladywood,"Birmingham, unparished area",150,England,07/03/2023,E01033620,Birmingham 138A
B3 2HB,52.482758,-1.90013,406879,287209,SP068872,Ladywood,"Birmingham, unparished area",142,England,07/03/2023,E01033620,Birmingham 138A
B3 2HJ,52.482039,-1.900809,406833,287129,SP068871,Ladywood,"Birmingham, unparished area",149,England,07/03/2023,E01033620,Birmingham 138A
B3 2HZ,52.481531,-1.901596,406780,287072,SP067870,Ladywood,"Birmingham, unparished area",152,England,07/03/2023,E01033620,Birmingham 138A
B3 2JA,52.482321,-1.90099,406821,287160,SP068871,Ladywood,"Birmingham, unparished area",147,England,07/03/2023,E01033620,Birmingham 138A
B3 2JN,52.483621,-1.900482,406855,287305,SP068873,Ladywood,"Birmingham, unparished area",137,England,07/03/2023,E01033620,Birmingham 138A
B3 2JQ,52.482336,-1.900985,406821,287162,SP068871,Ladywood,"Birmingham, unparished area",148,England,07/03/2023,E01033620,Birmingham 138A
B3 2JR,52.482321,-1.90099,406821,287160,SP068871,Ladywood,"Birmingham, unparished area",147,England,07/03/2023,E01033620,Birmingham 138A
B3 2LB,52.495953,-1.894214,407279,288677,SP072886,Newtown,"Birmingham, unparished area",109,England,07/03/2023,E01008910,Birmingham 050A
B3 2LG,52.495953,-1.894214,407279,288677,SP072886,Newtown,"Birmingham, unparished area",109,England,07/03/2023,E01008910,Birmingham 050A
B3 2LX,52.482449,-1.902919,406690,287174,SP066871,Ladywood,"Birmingham, unparished area",144,England,07/03/2023,E01033620,Birmingham 138A
B3 2NH,52.482781,-1.901961,406755,287211,SP067872,Ladywood,"Birmingham, unparished area",144,England,07/03/2023,E01033620,Birmingham 138A
B3 2NP,52.482039,-1.900294,406868,287129,SP068871,Ladywood,"Birmingham, unparished area",147,England,07/03/2023,E01033620,Birmingham 138A
B3 2NR,52.482419,-1.8999,406895,287171,SP068871,Ladywood,"Birmingham, unparished area",144,England,07/03/2023,E01033620,Birmingham 138A
B3 2NT,52.48188,-1.900417,406860,287111,SP068871,Ladywood,"Birmingham, unparished area",148,England,07/03/2023,E01033620,Birmingham 138A
B3 2NU,52.482509,-1.8994,406929,287181,SP069871,Ladywood,"Birmingham, unparished area",145,England,07/03/2023,E01033620,Birmingham 138A
